💖丨港澳台,#genre#
揭阳公共,rtmp://rtmp-stjy.sobeylive.com/stjy2020/ggpd?sign=b9881a0d588081b1979769c128a5e08c&t=639de420

清远综合,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-96c65af4438160da817d5e34b27b9b7a
清远公共,https://zqy-live.nanyuecloud.com/qingyuandianshi/qingyuandianshistream.m3u8?auth_key=601634549257-0-0-73ab89e29b6bf8ef7b5144cf0c04935a

韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8

肇庆综合,https://kfs-live.nanyuecloud.com/live/nwezhaoqing1.m3u8?txSecret=8bafc37137941d1fe45f31b2b33a8d18&txTime=63D8797F
肇庆综合,http://www.kitcc.cn:8888/udp/239.253.43.1:5146
肇庆综合,http://www.nettvpro.live/hls/zhaoqing.php?id=zhpd
肇庆生活,https://kfs-live.nanyuecloud.com/live/nwezhaoqing2.m3u8?txSecret=67969fe564e37a413508527ce0205f72&txTime=63D8797F
肇庆生活,http://www.kitcc.cn:8888/udp/239.253.43.2:5146
肇庆生活,http://www.nettvpro.live/hls/zhaoqing.php?id=ggpd

信宜,http://mmitv.top/pltv/itouchtv.php?id=xytv1&$1280x720
信宜,http://fangsong.live/hls/itouchtv.php?id=xytv1&$1280x720
化州综合,http://mmitv.top/pltv/itouchtv.php?id=hzzh&$1280x720
化州综合,http://fangsong.live/hls/itouchtv.php?id=hzzh&$1280x720
徐闻综合,http://mmitv.top/pltv/itouchtv.php?id=xwzh&$1280x720
徐闻综合,http://fangsong.live/hls/itouchtv.php?id=xwzh&$1280x720

📡 | 卫视台,#genre#
湖南卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000032695&livemode=1&stbId=2&channel-id=ystenlive
湖南卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225719/index.m3u8?servicetype=1&IASHttpSessionId=OTT
湖南卫视,http://111.40.196.28/PLTV/88888888/224/3221225519/index.m3u8
湖南卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000009115&livemode=1&stbId=2&channel-id=ystenlive
湖南卫视,http://111.20.33.93/PLTV/88888893/224/3221226211/index.m3u8
湖南卫视,http://111.20.33.93/TVOD/88888893/224/3221226211/index.m3u8
湖南卫视,http://125.210.152.20:9120/live/hzgq-hnwsgq-h264.m3u8
湖南卫视,http://125.210.152.19:9090/live/hzgq-hnwsgq-h264.m3u8
湖南卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226467/10000100000000060000000000133832_0.smil
湖南卫视,http://58.58.111.222:808/hls/18/index.m3u8#http://117.148.129.5/PLTV/88888888/224/3221231729/index.m3u8#http://111.12.110.95:6610/PLTV/77777

浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视,http://111.13.42.229/PLTV/88888888/224/3221226247/1.m3u8
浙江卫视,http://111.40.196.25/PLTV/88888888/224/3221225510/index.m3u8
浙江卫视,http://111.40.196.25/PLTV/88888888/224/3221225523/index.m3u8
浙江卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225731/index.m3u8?servicetype=1&IASHttpSessionId=OTT
浙江卫视,http://111.20.33.93/PLTV/88888893/224/3221226199/index.m3u8
浙江卫视,http://111.20.33.93/TVOD/88888893/224/3221226199/index.m3u8
浙江卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226507/10000100000000060000000000356891_0.smil
浙江卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000014260&livemode=1&stbId=2&channel-id=ystenlive
浙江卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000009806&livemode=1&stbId=2&channel-id=ystenlive
浙江卫视,http://125.210.152.20:9120/live/hzgq-zjwsgq-h264.m3u8
浙江卫视,http://125.210.152.19:9090/live/hzgq-zjwsgq-h264.m3u8

江苏卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000001828&livemode=1&stbId=2&channel-id=ystenlive
江苏卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000004684&livemode=1&stbId=2&channel-id=ystenlive
江苏卫视,http://111.13.42.229/PLTV/88888888/224/3221226242/1.m3u8
江苏卫视,http://111.20.33.93/PLTV/88888893/224/3221226200/index.m3u8
江苏卫视,http://111.20.33.93/TVOD/88888893/224/3221226200/index.m3u8
江苏卫视,http://111.40.196.31/PLTV/88888888/224/3221225515/index.m3u8
江苏卫视,http://39.134.67.110/PLTV/88888888/224/3221225938/index.m3u8$超清1080P
江苏卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225722/index.m3u8?servicetype=1&IASHttpSessionId=OTT
江苏卫视,http://125.210.152.20:9120/live/hzgq-jswsgq-h264.m3u8
江苏卫视,http://125.210.152.19:9090/live/hzgq-jswsgq-h264.m3u8
江苏卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226474/10000100000000060000000000133833_0.smil

东方卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000005866&livemode=1&stbId=2&channel-id=ystenlive
东方卫视,http://112.25.7.165/gitv_live/G_DONGFANG-HD-265-8M/G_DONGFANG-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
东方卫视,http://111.40.196.30/PLTV/88888888/224/3221225509/index.m3u8
东方卫视,http://111.40.196.35/PLTV/88888888/224/3221225509/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://39.134.66.166/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://222.175.159.226:808/hls/43/index.m3u8
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东方卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000030202&livemode=1&stbId=2&channel-id=ystenlive
东方卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225718/index.m3u8?servicetype=1&IASHttpSessionId=OTT
东方卫视,http://111.20.33.93/PLTV/88888893/224/3221226217/index.m3u8
东方卫视,http://111.20.33.93/TVOD/88888893/224/3221226217/index.m3u8
东方卫视,http://125.210.152.20:9120/live/hzgq-dftvgq-h264.m3u8
东方卫视,http://125.210.152.19:9090/live/hzgq-dftvgq-h264.m3u8
东方卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226512/10000100000000060000000000356890_0.smil

北京卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000017156&livemode=1&stbId=2&channel-id=ystenlive
北京卫视,http://111.13.42.229/PLTV/88888888/224/3221226367/1.m3u8
北京卫视,http://111.40.196.25/PLTV/88888888/224/3221225540/index.m3u8
北京卫视,http://111.40.196.30/PLTV/88888888/224/3221225540/index.m3u8
北京卫视,http://111.40.196.32/PLTV/88888888/224/3221225527/index.m3u8
北京卫视,http://111.40.196.25/PLTV/88888888/224/3221225540/index.m3u8$超清1080P
北京卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000021288&livemode=1&stbId=2&channel-id=ystenlive
北京卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225651/index.m3u8?servicetype=1&IASHttpSessionId=OTT
北京卫视,http://111.20.33.93/PLTV/88888893/224/3221226222/index.m3u8
北京卫视,http://111.20.33.93/TVOD/88888893/224/3221226222/index.m3u8
北京卫视,http://125.210.152.20:9120/live/hzgq-bjgqws-h264.m3u8
北京卫视,http://125.210.152.19:9090/live/hzgq-bjgqws-h264.m3u8
北京卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226469/10000100000000060000000000133834_0.smil

大湾区卫视,http://111.20.33.93/PLTV/88888893/224/3221226218/index.m3u8
大湾区卫视,http://www.kitcc.cn:8888/udp/239.77.0.215:5146#http://www.superkit.cn:8888/udp/239.77.0.215:5146
大湾区卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226203/1653149724-1-1651284940.m3u8
大湾区卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225748/index.m3u8?servicetype=1&IASHttpSessionId=OTT
大湾区卫视,http://gxfrg007.8800.org:8282/tsfile/live/1080_1.m3u8

广东卫视,http://27.46.91.204:4022/udp/239.77.0.166:5146
广东卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000014176&livemode=1&stbId=2&channel-id=ystenlive
广东卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000028357&livemode=1&stbId=2&channel-id=ystenlive
广东卫视,http://125.210.152.20:9120/live/hzgq-gdwsgq-h264.m3u8
广东卫视,http://111.20.33.93/TVOD/88888893/224/3221226216/index.m3u8
广东卫视,http://111.40.196.31/PLTV/88888888/224/3221225531/index.m3u8
广东卫视,http://111.40.196.32/PLTV/88888888/224/3221225533/index.m3u8
广东卫视,http://111.40.196.32/PLTV/88888888/224/3221225533/index.m3u8
广东卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225666/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广东卫视,http://125.210.152.19:9090/live/hzgq-gdwsgq-h264.m3u8
广东卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226525/10000100000000060000000000425466_0.smil

深圳卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000011645&livemode=1&stbId=2&channel-id=ystenlive
深圳卫视,http://111.13.42.229/PLTV/88888888/224/3221226245/1.m3u8
深圳卫视,http://111.40.196.25/PLTV/88888888/224/3221225537/index.m3u8
深圳卫视,http://111.40.196.25/PLTV/88888888/224/3221225537/index.m3u8$超清1080P
深圳卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225725/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://39.134.66.66/TVOD/88888888/224/3221225668/index.m3u8
深圳卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000009227&livemode=1&stbId=2&channel-id=ystenlive
深圳卫视,http://111.20.33.93/PLTV/88888893/224/3221226205/index.m3u8
深圳卫视,http://125.210.152.20:9120/live/hzgq-szwsgq-h264.m3u8
深圳卫视,http://125.210.152.19:9090/live/hzgq-szwsgq-h264.m3u8
深圳卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226472/10000100000000060000000000133821_0.smil

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$高清720P
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$高清720P

澳门卫视,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8$标清720P
澳门卫视,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8$标清720P
澳门卫视,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8$标清720P

天津卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000000831&livemode=1&stbId=2&channel-id=ystenlive
天津卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000003475&livemode=1&stbId=2&channel-id=ystenlive
天津卫视,http://111.40.196.32/PLTV/88888888/224/3221225597/index.m3u8
天津卫视,http://111.40.196.32/PLTV/88888888/224/3221225597/index.m3u8$超清1080P
天津卫视,http://222.175.159.226:808/hls/47/index.m3u8$超清1080P
天津卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225675/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://39.134.66.66/TVOD/88888888/224/3221225665/index.m3u8
天津卫视,http://111.20.33.93/PLTV/88888893/224/3221226204/index.m3u8
天津卫视,http://111.20.33.93/TVOD/88888893/224/3221226204/index.m3u8
天津卫视,http://125.210.152.20:9120/live/hzgq-tjwsgq-h264.m3u8
天津卫视,http://125.210.152.19:9090/live/hzgq-tjwsgq-h264.m3u8
天津卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226509/10000100000000060000000000356893_0.smil

山东卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000012807&livemode=1&stbId=2&channel-id=ystenlive
山东卫视,http://111.40.196.30/PLTV/88888888/224/3221225543/index.m3u8
山东卫视,http://111.40.196.36/PLTV/88888888/224/3221225545/index.m3u8
山东卫视,https://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
山东卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225672/index.m3u8?servicetype=1&IASHttpSessionId=OTT
山东卫视,http://111.20.33.93/PLTV/88888893/224/3221226209/index.m3u8
山东卫视,http://111.20.33.93/TVOD/88888893/224/3221226209/index.m3u8
山东卫视,http://125.210.152.20:9120/live/hzgq-sdwsgq-h264.m3u8
山东卫视,http://125.210.152.19:9090/live/hzgq-sdwsgq-h264.m3u8山东卫视,http://125.210.152.20:9120/live/hzgq-sdwsgq-h264.m3u8
山东卫视,http://125.210.152.19:9090/live/hzgq-sdwsgq-h264.m3u8
山东卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226523/10000100000000060000000000425465_0.smil

湖北卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000024621&livemode=1&stbId=2&channel-id=ystenlive
湖北卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000010355&livemode=1&stbId=2&channel-id=ystenlive
湖北卫视,http://111.40.196.30/PLTV/88888888/224/3221225547/index.m3u8
湖北卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225721/index.m3u8?servicetype=1&IASHttpSessionId=OTT
湖北卫视,http://111.20.33.93/PLTV/88888893/224/3221226194/index.m3u8
湖北卫视,http://111.20.33.93/TVOD/88888893/224/3221226194/index.m3u8
湖北卫视,http://111.20.33.93/TVOD/88888893/224/3221226206/index.m3u8
湖北卫视,http://125.210.152.20:9120/live/hzgq-hbwsgq-h264.m3u8
湖北卫视,http://125.210.152.19:9090/live/hzgq-hbwsgq-h264.m3u8
湖北卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226514/10000100000000060000000000356892_0.smil

四川卫视,http://222.175.159.226:808/hls/59/index.m3u8$超清1080P
四川卫视,http://39.134.67.110/PLTV/88888888/224/3221225970/index.m3u8$超清1080P
四川卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225733/index.m3u8$超清1080P
四川卫视,http://112.17.40.220/PLTV/88888888/224/3221231885/index.m3u8$超清1080P
四川卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225757/index.m3u8?servicetype=1&IASHttpSessionId=OTT
四川卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226583/10000100000000060000000000623271_0.smil

重庆卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000002000018937&livemode=1&stbId=2&channel-id=ystenlive
重庆卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225745/index.m3u8?servicetype=1&IASHttpSessionId=OTT
重庆卫视,http://125.210.152.20:9120/live/hzgq-cqwsgq-h264.m3u8
重庆卫视,http://125.210.152.19:9090/live/hzgq-cqwsgq-h264.m3u8
重庆卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226644/10000100000000060000000000623270_0.smil

安徽卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000030159&livemode=1&stbId=2&channel-id=ystenlive
安徽卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000020780&livemode=1&stbId=2&channel-id=ystenlive
安徽卫视,http://111.40.196.25/PLTV/88888888/224/3221225551/index.m3u8$超清1080P
安徽卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225701/index.m3u8?servicetype=1&IASHttpSessionId=OTT
安徽卫视,http://111.20.33.93/TVOD/88888893/224/3221226203/index.m3u8
安徽卫视,http://125.210.152.20:9120/live/hzgq-ahwsgq-h264.m3u8
安徽卫视,http://125.210.152.19:9090/live/hzgq-ahwsgq-h264.m3u8
安徽卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226535/10000100000000060000000000499232_0.smil

黑龙江卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000001925&livemode=1&stbId=2&channel-id=ystenlive
黑龙江卫视,http://111.40.196.27/PLTV/88888888/224/3221225544/index.m3u8
黑龙江卫视,http://111.40.196.38/PLTV/88888888/224/3221225544/index.m3u8
黑龙江卫视,http://39.135.34.144:8080/000000001000/1000000001000009082/index.m3u8?test/PLTV/=02
黑龙江卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225734/index.m3u8?servicetype=1&IASHttpSessionId=OTT
黑龙江卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000009082&livemode=1&stbId=2&channel-id=ystenlive
黑龙江卫视,http://111.20.33.93/PLTV/88888893/224/3221226215/index.m3u8
黑龙江卫视,http://111.20.33.93/TVOD/88888893/224/3221226215/index.m3u8
黑龙江卫视,http://125.210.152.20:9120/live/hzgq-hljwsgq-h264.m3u8
黑龙江卫视,http://125.210.152.19:9090/live/hzgq-hljwsgq-h264.m3u8
黑龙江卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226465/10000100000000060000000000133826_0.smil


辽宁卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000002000024033&livemode=1&stbId=2&channel-id=ystenlive
辽宁卫视,http://111.40.196.27/PLTV/88888888/224/3221225558/index.m3u8
辽宁卫视,http://111.40.196.34/PLTV/88888888/224/3221225593/index.m3u8
辽宁卫视,http://111.40.196.39/PLTV/88888888/224/3221225558/index.m3u8
辽宁卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225779/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://111.20.33.93/TVOD/88888893/224/3221226210/index.m3u8
辽宁卫视,http://111.20.33.93/PLTV/88888893/224/3221226210/index.m3u8
辽宁卫视,http://111.20.33.93/TVOD/88888893/224/3221226210/index.m3u8
辽宁卫视,http://125.210.152.20:9120/live/hzgq-lnwsgq-h264.m3u8
辽宁卫视,http://125.210.152.19:9090/live/hzgq-lnwsgq-h264.m3u8
辽宁卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226511/10000100000000060000000000394610_0.smil


江西卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000001000013731&livemode=1&stbId=2&channel-id=ystenlive
江西卫视,http://222.175.159.226:808/hls/56/index.m3u8$超清1080P
江西卫视,http://111.40.196.39/PLTV/88888888/224/3221225560/index.m3u8$高清1080P
江西卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225669/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://39.135.138.59:18890/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://125.210.152.20:9120/live/hzgq-jxwsgq-h264.m3u8
江西卫视,http://125.210.152.19:9090/live/hzgq-jxwsgq-h264.m3u8


广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
广西卫视,http://111.32.169.223/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000294203.m3u8

山西卫视,http://player.521fanli.cn/1691/0/tide/tidem3u8.php?id=shanxihd$高清720P
山西卫视,http://222.175.159.226:808/hls/64/index.m3u8$标清576P
山西卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225785/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://39.136.48.28:8089/ucdn.sd.chinamobile.com/00/SNM/CHANNEL00000032/index.m3u8
山西卫视,http://111.20.33.93/TVOD/88888888/224/3221225763/index.m3u8
山西卫视,http://111.20.33.93/TVOD/88888888/224/3221225763/index.m3u8
山西卫视,rtsp://221.203.83.34:554/PLTV/460033/224/0/3221226042/3221225917.smil

陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视,http://111.20.33.70/TVOD/88888893/224/3221226388/index.m3u8
陕西卫视,http://111.40.196.34/PLTV/88888888/224/3221225582/index.m3u8$标清576P
陕西卫视,http://125.210.152.20:9120/live/hszx-shanxitv-h264.m3u8
陕西卫视,http://125.210.152.20:9120/live/hszx-sxtv-h264.m3u8
陕西卫视,http://125.210.152.19:9090/live/hszx-shanxitv-h264.m3u8
陕西卫视,http://125.210.152.19:9090/live/hszx-sxtv-h264.m3u8

海南卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=5000000004000006211&livemode=1&stbId=10&channel-id=bestzb
海南卫视,http://111.40.196.35/PLTV/88888888/224/3221225623/index.m3u8
海南卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225752/index.m3u8?servicetype=1&IASHttpSessionId=OTT
海南卫视,http://125.210.152.20:9120/live/hszx-lytv-h264.m3u8
海南卫视,http://125.210.152.19:9090/live/hszx-lytv-h264.m3u8
海南卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226693/10000100000000060000000006385285_0.smil

云南卫视,https://hwapi.yunshicloud.com/8xughf/e0bx15.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
云南卫视,http://111.40.196.36/PLTV/88888888/224/3221225635/index.m3u8
云南卫视,http://222.175.159.226:808/hls/60/index.m3u8
云南卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225794/index.m3u8?servicetype=1&IASHttpSessionId=OTT
云南卫视,http://111.20.33.93/TVOD/88888888/224/3221225751/index.m3u8
云南卫视,http://125.210.152.20:9120/live/hzgq-ynwsgq-h264.m3u8
云南卫视,http://125.210.152.19:9090/live/hzgq-ynwsgq-h264.m3u8

吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225678/index.m3u8?servicetype=1&IASHttpSessionId=OTT
吉林卫视,http://125.210.152.20:9120/live/hzgq-jlwsgq-h264.m3u8
吉林卫视,http://125.210.152.19:9090/live/hzgq-jlwsgq-h264.m3u8
吉林卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226729/10000100000000060000000006519579_0.smil


河北卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225773/index.m3u8?servicetype=1&IASHttpSessionId=OTT
河北卫视,http://125.210.152.20:9120/live/hzgq-hbwsgq1-h264.m3u8
河北卫视,http://125.210.152.19:9090/live/hzgq-hbwsgq1-h264.m3u8

宁夏卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225782/index.m3u8?servicetype=1&IASHttpSessionId=OTT
宁夏卫视,http://111.20.33.93/TVOD/88888888/224/3221225748/index.m3u8
宁夏卫视,http://125.210.152.20:9120/live/hszx-nxtv-h264.m3u8
宁夏卫视,http://125.210.152.19:9090/live/hszx-nxtv-h264.m3u8
宁夏卫视,http://222.175.159.226:808/hls/67/index.m3u8$标清576P

甘肃卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225764/index.m3u8?servicetype=1&IASHttpSessionId=OTT
甘肃卫视,http://111.20.33.93/TVOD/88888888/224/3221225754/index.m3u8
甘肃卫视,http://125.210.152.20:9120/live/hszx-gstv-h264.m3u8
甘肃卫视,http://125.210.152.19:9090/live/hszx-gstv-h264.m3u8
甘肃卫视,http://111.40.196.28/PLTV/88888888/224/3221225639/index.m3u8$标清720P
甘肃卫视,http://222.175.159.226:808/hls/69/index.m3u8$标清576P


新疆卫视,http://111.20.33.93/TVOD/88888888/224/3221225747/index.m3u8
新疆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8$标清576P
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8$标清576P
新疆卫视,http://222.175.159.226:808/hls/68/index.m3u8$标清576P
新疆卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225788/index.m3u8?servicetype=1&IASHttpSessionId=OTT
新疆卫视,http://125.210.152.20:9120/live/hszx-xjtv-h264.m3u8
新疆卫视,http://125.210.152.19:9090/live/hszx-xjtv-h264.m3u8

东南卫视,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000002000009263&livemode=1&stbId=2&channel-id=ystenlive
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://111.40.196.28/PLTV/88888888/224/3221225583/index.m3u8

厦门卫视,http://111.40.196.32/PLTV/88888888/224/3221225643/index.m3u8
厦门卫视,http://111.40.196.34/PLTV/88888888/224/3221225643/index.m3u8$标清540P
厦门卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225823/index.m3u8?servicetype=1&IASHttpSessionId=OTT
厦门卫视,http://111.20.33.93/PLTV/88888893/224/3221226219/index.m3u8

贵州卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225770/index.m3u8?servicetype=1&IASHttpSessionId=OTT
贵州卫视,http://125.210.152.19:9090/live/hszx-gztv-h264.m3u8
贵州卫视,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226746/10000100000000060000000006519582_0.smil

兵团卫视,http://125.210.152.20:9120/live/hszx-bttv-h264.m3u8
兵团卫视,http://125.210.152.19:9090/live/hszx-bttv-h264.m3u8
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8$超清1080P
兵团卫视,http://222.175.159.226:808/hls/76/index.m3u8$标清576P

内蒙古卫视,http://111.20.33.93/TVOD/88888888/224/3221225786/index.m3u8
内蒙古卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225751/index.m3u8?servicetype=1&IASHttpSessionId=OTT
内蒙古卫视,http://125.210.152.20:9120/live/hszx-nmgtv-h264.m3u8
内蒙古卫视,http://125.210.152.19:9090/live/hszx-nmgtv-h264.m3u8

青海卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225705/index.m3u8?servicetype=1&IASHttpSessionId=OTT
青海卫视,http://111.20.33.93/TVOD/88888888/224/3221225794/index.m3u8
青海卫视,http://125.210.152.20:9120/live/hszx-qhtv-h264.m3u8
青海卫视,http://125.210.152.19:9090/live/hszx-qhtv-h264.m3u8

西藏卫视,http://111.12.110.35:6610/PLTV/77777777/224/3221225800/index.m3u8?servicetype=1&IASHttpSessionId=OTT
西藏卫视,http://125.210.152.20:9120/live/hszx-xztv-h264.m3u8
西藏卫视,http://125.210.152.19:9090/live/hszx-xztv-h264.m3u8

河南卫视

三沙卫视

📺｜地方台,#genre#

山东齐鲁,http://www.xuweihome.vip:2222/udp/239.253.248.18:8000
山东齐鲁,https://livealone302.iqilu.com/iqilu/qlpd5555.m3u8
山东齐鲁,http://119.164.216.162:9901/tsfile/live/1003_1.m3u8
山东齐鲁,http://221.0.78.198:1681/hls/10225/index.m3u8
山东齐鲁,http://z2y7668013.qicp.vip:8888/udp/239.253.242.18:8000
山东齐鲁,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://222.173.134.150:8888/tsfile/live/1001_1.m3u8

济宁综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000240/index.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
济宁教育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000239/index.m3u8
济宁生活,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
济宁公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000241/index.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
河东综合,rtmp://wslivealone.iqilu.com/hedong/hedong_tv02
河东影视,rtmp://wslivealone.iqilu.com/hedong/hedong_tv01

